날짜,사고,사망,부상,비트코인가격,,,사고,사망
2023-07-14,34,0,53,31446,,,,
2023-07-15,45,0,66,30312,,,,
2023-07-16,35,0,65,30298,,,,
2023-07-17,36,1,47,30237,,,,
2023-07-18,28,0,42,30148,,,,
2023-07-19,23,0,34,29848,,,,
2023-07-20,20,1,30,29920,,,,
2023-07-21,28,0,53,29787,,,,
2023-07-22,36,1,55,29915,,,,
2023-07-23,37,1,75,29710,,,,
2023-07-24,26,0,36,30058,,,,
2023-07-25,19,0,32,29185,,,,
2023-07-26,25,1,42,29223,,,,
2023-07-27,22,0,26,29364,,,,
2023-07-28,35,1,61,29200,,,,
2023-07-29,31,0,46,29314,,,,
2023-07-30,29,0,62,29357,,,,
2023-07-31,27,0,41,29278,,,,
2023-08-01,28,3,48,29233,,,,
2023-08-02,16,0,25,29537,,,,
2023-08-03,33,2,51,29147,,,,
2023-08-04,15,0,18,29176,,,,
2023-08-05,30,0,48,29088,,,,
2023-08-06,24,0,41,29047,,,,
2023-08-07,21,1,36,29044,,,,
2023-08-08,19,0,25,29178,,,,
2023-08-09,34,0,58,29780,,,,
2023-08-10,34,1,49,29585,,,,
2023-08-11,33,0,56,29424,,,,
2023-08-12,27,0,43,29397,,,,
2023-08-13,29,1,52,29412,,,,
2023-08-14,17,1,23,29285,,,,
2023-08-15,24,0,44,29401,,,,
2023-08-16,18,0,32,29170,,,,
2023-08-17,30,0,41,28754,,,,
2023-08-18,23,0,35,26502,,,,
2023-08-19,24,0,39,26043,,,,
2023-08-20,31,0,61,26105,,,,
2023-08-21,25,0,31,26161,,,,
2023-08-22,24,0,28,26119,,,,
2023-08-23,34,0,51,26034,,,,
2023-08-24,33,0,55,26450,,,,
2023-08-25,24,0,36,26135,,,,
2023-08-26,33,0,54,26044,,,,
2023-08-27,27,0,45,26002,,,,
2023-08-28,18,0,31,26083,,,,
2023-08-29,25,0,32,26109,,,,
2023-08-30,29,1,39,27731,,,,
2023-08-31,24,0,44,27297,,,,
2023-09-01,39,0,56,25927,,,,
2023-09-02,26,0,48,25812,,,,
2023-09-03,23,0,41,25854,,,,
2023-09-04,21,0,34,25960,,,,
2023-09-05,32,1,39,25829,,,,
2023-09-06,22,0,29,25784,,,,
2023-09-07,39,0,55,25753,,,,
2023-09-08,21,0,36,26192,,,,
2023-09-09,34,0,67,25907,,,,
2023-09-10,32,0,53,25889,,,,
2023-09-11,16,0,22,25835,,,,
2023-09-12,22,1,34,25133,,,,
2023-09-13,38,0,48,25867,,,,
2023-09-14,34,0,48,26223,,,,
